,open,high,low,close,results
2017-04-21,1.07167,1.07379,1.06821,1.07238,1
2017-04-23,1.09169,1.09181,1.08206,1.08441,1
2017-04-24,1.08439,1.08775,1.08319,1.08599,0
2017-04-25,1.0859999999999999,1.095,1.08569,1.09366,0
2017-04-26,1.09366,1.09507,1.08558,1.09086,0
2017-04-27,1.09086,1.09328,1.08517,1.08667,1
2017-04-28,1.08666,1.09472,1.08569,1.08926,1
2017-04-30,1.09097,1.09111,1.0889,1.08931,1
2017-05-01,1.0893,1.09238,1.08839,1.09152,1
2017-05-02,1.09152,1.09369,1.08877,1.09291,0
2017-05-03,1.09293,1.09351,1.0881299999999998,1.08963,1
2017-05-04,1.08963,1.0987,1.08748,1.09838,2
2017-05-05,1.0984,1.09997,1.09445,1.09985,2
2017-05-07,1.10173,1.10211,1.09568,1.09713,2
2017-05-08,1.09713,1.09965,1.09162,1.09291,1
2017-05-09,1.09294,1.09319,1.08634,1.08934,1
2017-05-10,1.08935,1.08978,1.08532,1.08722,1
2017-05-11,1.08721,1.08929,1.08391,1.08692,1
2017-05-12,1.08694,1.09341,1.08556,1.09292,1
2017-05-14,1.09286,1.09348,1.09225,1.09292,1
2017-05-15,1.09292,1.0989799999999998,1.09259,1.09888,1
2017-05-16,1.09888,1.11169,1.09871,1.11127,1
2017-05-17,1.11127,1.11717,1.10815,1.11609,1
2017-05-18,1.11609,1.11618,1.1075700000000002,1.11088,1
2017-05-19,1.11088,1.12119,1.11069,1.12063,0
2017-05-21,1.11932,1.12105,1.11826,1.11914,0
2017-05-22,1.11913,1.1263299999999998,1.11614,1.12455,2
2017-05-23,1.12454,1.1268200000000002,1.11751,1.11804,0
2017-05-24,1.11806,1.12444,1.11684,1.12386,2
2017-05-25,1.1239,1.12502,1.11847,1.12011,0
2017-05-26,1.12011,1.12344,1.11605,1.11809,1
2017-05-28,1.11716,1.11846,1.11617,1.11644,1
2017-05-29,1.11642,1.11898,1.11219,1.11254,1
2017-05-30,1.11256,1.1205,1.11096,1.11764,1
2017-05-31,1.11763,1.12565,1.11645,1.12468,0
2017-06-01,1.12467,1.12487,1.1202,1.12184,0
2017-06-02,1.12183,1.1285,1.12049,1.12809,2
2017-06-04,1.12704,1.12837,1.12647,1.12704,2
2017-06-05,1.12705,1.12786,1.12341,1.12685,0
2017-06-06,1.12685,1.12837,1.12404,1.1264299999999998,0
2017-06-07,1.12645,1.12821,1.12039,1.1253799999999998,2
2017-06-08,1.1253799999999998,1.12689,1.11792,1.12002,0
2017-06-09,1.12002,1.12156,1.11663,1.11941,0
2017-06-11,1.12058,1.12119,1.11971,1.12064,0
2017-06-12,1.12066,1.1232,1.11889,1.11901,1
2017-06-13,1.11901,1.12249,1.1185200000000002,1.12149,0
2017-06-14,1.12148,1.12957,1.11931,1.12229,2
2017-06-15,1.1223,1.12242,1.11319,1.1146,0
2017-06-16,1.1146,1.12015,1.11384,1.11948,0
2017-06-18,1.1207200000000002,1.12081,1.11894,1.11978,0
2017-06-19,1.11975,1.12127,1.11409,1.1156,1
2017-06-20,1.11556,1.11649,1.11187,1.11358,1
2017-06-21,1.1135700000000002,1.11713,1.11274,1.11682,1
2017-06-22,1.11682,1.11779,1.11393,1.11626,1
2017-06-23,1.11625,1.12088,1.11612,1.11926,1
2017-06-25,1.11979,1.12001,1.11885,1.11962,1
2017-06-26,1.11961,1.12198,1.11717,1.11908,1
2017-06-27,1.11908,1.13554,1.11821,1.13487,0
2017-06-28,1.13486,1.14192,1.12914,1.14056,0
2017-06-29,1.14054,1.1445299999999998,1.1388,1.14403,2
2017-06-30,1.14402,1.14426,1.13921,1.14257,2
2017-07-02,1.14168,1.14265,1.1404,1.14044,0
2017-07-03,1.14044,1.14155,1.13551,1.13724,1
2017-07-04,1.13724,1.13743,1.13363,1.13586,1
2017-07-05,1.13585,1.13681,1.13122,1.1338,1
2017-07-06,1.1338,1.14255,1.13308,1.14134,0
2017-07-07,1.14132,1.14399,1.13796,1.13982,0
2017-07-09,1.13976,1.14085,1.13918,1.14044,1
2017-07-10,1.14042,1.14179,1.13816,1.13944,1
2017-07-11,1.13943,1.14838,1.13827,1.14805,2
2017-07-12,1.14805,1.14893,1.13916,1.1433799999999998,1
2017-07-13,1.14339,1.14559,1.13705,1.14103,1
2017-07-14,1.14103,1.14716,1.14006,1.14681,1
2017-07-16,1.14705,1.14749,1.14566,1.14632,1
2017-07-17,1.14632,1.15377,1.14346,1.15278,1
2017-07-18,1.15279,1.15831,1.15111,1.1538700000000002,1
2017-07-19,1.15388,1.15475,1.15051,1.15066,1
2017-07-20,1.15067,1.16579,1.14791,1.16281,1
2017-07-21,1.1628,1.16829,1.16251,1.1659700000000002,1
2017-07-23,1.1663,1.16841,1.16627,1.16716,1
2017-07-24,1.16716,1.16752,1.16259,1.16563,1
2017-07-25,1.16563,1.1712,1.16378,1.16436,1
2017-07-26,1.16437,1.17765,1.16129,1.17561,2
2017-07-27,1.17562,1.17619,1.165,1.16833,1
2017-07-28,1.16832,1.17638,1.16816,1.1747,1
2017-07-30,1.17457,1.17622,1.17313,1.1732200000000002,1
2017-07-31,1.17323,1.18455,1.1723,1.18261,2
2017-08-01,1.1826299999999998,1.1838799999999998,1.1785,1.18109,2
2017-08-02,1.18108,1.19101,1.18103,1.18414,2
2017-08-03,1.18414,1.18931,1.18305,1.18794,2
2017-08-04,1.18793,1.1889,1.17281,1.17716,0
2017-08-06,1.1771200000000002,1.1801700000000002,1.17697,1.17985,2
2017-08-07,1.17984,1.18237,1.17779,1.18071,2
2017-08-08,1.18072,1.18181,1.17151,1.1733,1
2017-08-09,1.17331,1.17697,1.16888,1.17386,1
2017-08-10,1.17385,1.17848,1.1704,1.17751,2
2017-08-11,1.1775,1.18468,1.17486,1.18197,2
2017-08-13,1.1820700000000002,1.18344,1.18166,1.18269,2
2017-08-14,1.18268,1.18382,1.17681,1.1782,2
2017-08-15,1.1782,1.17859,1.16871,1.17393,0
2017-08-16,1.17391,1.17897,1.16816,1.17775,2
2017-08-17,1.17773,1.17895,1.1662,1.17305,1
2017-08-18,1.17307,1.17744,1.17211,1.17574,1
2017-08-20,1.17549,1.17626,1.175,1.17545,1
2017-08-21,1.17545,1.18279,1.1731200000000002,1.18082,1
2017-08-22,1.18082,1.18099,1.1745,1.17601,1
2017-08-23,1.17602,1.18231,1.17399,1.18021,1
2017-08-24,1.18022,1.18145,1.1784,1.17966,1
2017-08-25,1.17969,1.19413,1.17733,1.19213,1
2017-08-27,1.19422,1.19594,1.19201,1.19212,1
2017-08-28,1.19214,1.19856,1.19169,1.19689,2
2017-08-29,1.1969,1.207,1.19459,1.19824,2
2017-08-30,1.19823,1.19842,1.1871200000000002,1.18742,1
2017-08-31,1.18743,1.19226,1.1823,1.19012,1
2017-09-01,1.19013,1.19795,1.18496,1.18602,1
2017-09-03,1.18798,1.18896,1.18729,1.18798,1
2017-09-04,1.18799,1.19219,1.18784,1.19064,1
2017-09-05,1.19064,1.19405,1.18681,1.19101,1
2017-09-06,1.19103,1.19501,1.19064,1.19257,1
2017-09-07,1.19257,1.20892,1.19139,1.20712,2
2017-09-08,1.20714,1.2092,1.20145,1.20333,2
2017-09-10,1.20164,1.2025,1.1998799999999998,1.20139,2
2017-09-11,1.20139,1.20294,1.19457,1.19545,2
2017-09-12,1.19545,1.19927,1.19262,1.19826,2
2017-09-13,1.19824,1.19946,1.18704,1.18749,1
2017-09-14,1.18749,1.1923700000000002,1.18379,1.1908299999999998,1
2017-09-15,1.19088,1.1987,1.19042,1.1942700000000002,0
2017-09-17,1.19194,1.19547,1.19174,1.19441,2
2017-09-18,1.1944,1.19747,1.19149,1.19706,2
2017-09-19,1.19705,1.20194,1.19541,1.20076,2
2017-09-20,1.20077,1.20329,1.18612,1.18851,1
2017-09-21,1.18852,1.19594,1.18764,1.19574,2
2017-09-22,1.19573,1.20044,1.1937,1.19466,2
2017-09-24,1.1897,1.19347,1.18963,1.19325,2
2017-09-25,1.19324,1.19364,1.18321,1.1861,2
2017-09-26,1.1861,1.18612,1.17572,1.17909,0
2017-09-27,1.17908,1.1792200000000002,1.1717,1.17303,0
2017-09-28,1.17304,1.1804,1.17211,1.17842,2
2017-09-29,1.17842,1.18323,1.17724,1.18121,2
2017-10-01,1.17903,1.18147,1.17703,1.1778,2
2017-10-02,1.17779,1.178,1.17018,1.17046,1
2017-10-03,1.17046,1.1779700000000002,1.16959,1.17675,1
2017-10-04,1.17674,1.17875,1.17464,1.17551,1
2017-10-05,1.1755,1.17787,1.16944,1.16965,1
2017-10-06,1.16966,1.17386,1.16691,1.17281,1
2017-10-08,1.17271,1.17476,1.17271,1.17363,1
2017-10-09,1.17362,1.1782,1.17195,1.17666,1
2017-10-10,1.17667,1.18274,1.17623,1.18078,0
2017-10-11,1.18079,1.18777,1.18012,1.18751,2
2017-10-12,1.18751,1.18796,1.18249,1.18477,2
2017-10-13,1.18477,1.18746,1.18052,1.18189,0
2017-10-15,1.18101,1.18193,1.1797799999999998,1.18061,0
2017-10-16,1.1806,1.18196,1.17748,1.1779,0
2017-10-17,1.1779,1.17814,1.17359,1.17698,0
2017-10-18,1.17699,1.18164,1.17301,1.17996,2
2017-10-19,1.17997,1.18579,1.17679,1.18186,2
2017-10-20,1.18185,1.18261,1.17624,1.17837,2
2017-10-22,1.17622,1.1774,1.1751200000000002,1.17699,2
2017-10-23,1.17696,1.17773,1.17249,1.17659,2
2017-10-24,1.1766,1.17926,1.17427,1.17555,2
2017-10-25,1.17554,1.18326,1.1754,1.18246,2
2017-10-26,1.18245,1.18366,1.16244,1.16388,0
2017-10-27,1.16388,1.16437,1.15743,1.16059,0
2017-10-29,1.16071,1.16154,1.15937,1.16141,0
2017-10-30,1.16142,1.16577,1.16014,1.16366,0
2017-10-31,1.16366,1.16612,1.1625,1.16314,0
2017-11-01,1.16314,1.16717,1.16062,1.16554,0
2017-11-02,1.16556,1.16872,1.16258,1.16573,0
2017-11-03,1.16576,1.1690200000000002,1.1599,1.16055,0
2017-11-05,1.16134,1.16237,1.15969,1.16095,0
2017-11-06,1.16094,1.16167,1.15802,1.1607299999999998,1
2017-11-07,1.16075,1.16104,1.15541,1.15985,1
2017-11-08,1.15984,1.1611,1.1579,1.15959,1
2017-11-09,1.15963,1.16546,1.15897,1.16439,1
2017-11-10,1.16441,1.16777,1.16228,1.16624,1
2017-11-12,1.16559,1.16647,1.16448,1.16513,1
2017-11-13,1.16513,1.16756,1.16373,1.16723,1
2017-11-14,1.16724,1.18048,1.1665,1.17924,0
2017-11-15,1.17923,1.18606,1.17679,1.17765,0
2017-11-16,1.17772,1.18216,1.1757,1.1804,1
2017-11-17,1.18041,1.18157,1.17738,1.17895,1
2017-11-19,1.17852,1.17969,1.17222,1.17286,1
2017-11-20,1.17287,1.18086,1.17279,1.17386,1
2017-11-21,1.17387,1.17575,1.1713,1.17415,1
2017-11-22,1.17414,1.18379,1.17355,1.18345,1
2017-11-23,1.18346,1.1858799999999998,1.18237,1.18524,1
2017-11-24,1.18523,1.19441,1.18369,1.19304,2
2017-11-26,1.19244,1.19359,1.19118,1.1923700000000002,2
2017-11-27,1.19236,1.19611,1.18902,1.19045,0
2017-11-28,1.19044,1.19199,1.18269,1.18502,0
2017-11-29,1.18504,1.1882700000000002,1.1816799999999998,1.1862,0
2017-11-30,1.1862,1.19313,1.18088,1.19109,2
2017-12-01,1.1911,1.19402,1.18508,1.1894,2
2017-12-03,1.18604,1.18758,1.1856,1.18708,2
2017-12-04,1.18706,1.18785,1.18291,1.1869299999999998,2
2017-12-05,1.18694,1.18764,1.1800700000000002,1.18386,2
2017-12-06,1.18387,1.18449,1.17805,1.17979,0
2017-12-07,1.17977,1.18145,1.17609,1.17619,0
2017-12-08,1.17618,1.17733,1.173,1.17705,0
2017-12-10,1.17635,1.17838,1.17622,1.17788,0
2017-12-11,1.17786,1.18115,1.17642,1.17719,0
2017-12-12,1.17719,1.17926,1.17175,1.17537,1
2017-12-13,1.17538,1.18437,1.17294,1.18321,0
2017-12-14,1.18321,1.18624,1.17642,1.17839,1
2017-12-15,1.17838,1.18121,1.1747,1.1747,1
2017-12-17,1.17418,1.17651,1.17371,1.17604,1
2017-12-18,1.17603,1.1834,1.17596,1.17921,1
2017-12-19,1.17919,1.18486,1.17901,1.18415,1
2017-12-20,1.18414,1.1901700000000002,1.18288,1.1867,1
2017-12-21,1.18669,1.1889299999999998,1.18169,1.1848,1
2017-12-22,1.1848,1.18637,1.18286,1.18597,1
2017-12-25,1.18678,1.18737,1.18513,1.18697,1
2017-12-26,1.18698,1.18786,1.18464,1.18745,1
2017-12-27,1.18744,1.19186,1.18644,1.19173,1
2017-12-28,1.19174,1.19589,1.19163,1.19443,1
2017-12-29,1.19444,1.20255,1.1943700000000002,1.20005,0
2018-01-01,1.2003700000000002,1.2023,1.2001700000000002,1.20172,0
2018-01-02,1.20171,1.20812,1.20157,1.20509,2
2018-01-03,1.20511,1.20605,1.20013,1.2017799999999998,0
2018-01-04,1.20177,1.20889,1.20144,1.20739,2
2018-01-05,1.20738,1.2082700000000002,1.20205,1.20297,2
2018-01-07,1.2026,1.2052200000000002,1.20228,1.20254,2
2018-01-08,1.20253,1.20286,1.19557,1.19681,1
2018-01-09,1.1968,1.19717,1.19156,1.19361,1
2018-01-10,1.1936,1.20177,1.19231,1.19467,1
2018-01-11,1.19468,1.20665,1.1929299999999998,1.20535,1
2018-01-12,1.20538,1.22186,1.20399,1.22,1
2018-01-14,1.21923,1.22116,1.21875,1.2209999999999999,1
2018-01-15,1.2209999999999999,1.22964,1.22013,1.22669,0
2018-01-16,1.2267,1.2323,1.2195200000000002,1.22495,1
2018-01-17,1.22498,1.22879,1.21645,1.2195,1
2018-01-18,1.21951,1.227,1.21862,1.22622,1
2018-01-19,1.22626,1.2295200000000002,1.22147,1.22173,1
2018-01-21,1.22683,1.22704,1.2216200000000002,1.22238,1
2018-01-22,1.22238,1.22756,1.22138,1.22593,1
2018-01-23,1.22596,1.23351,1.2223,1.23214,1
2018-01-24,1.23215,1.24396,1.23026,1.24358,0
2018-01-25,1.24359,1.25375,1.23638,1.24213,0
2018-01-26,1.24212,1.24935,1.24061,1.24245,0
2018-01-28,1.24256,1.24322,1.23851,1.24129,1
2018-01-29,1.2413,1.24287,1.23365,1.23714,1
2018-01-30,1.23711,1.24538,1.2335200000000002,1.24194,2
2018-01-31,1.24195,1.24747,1.2387,1.24216,2
2018-02-01,1.24215,1.25225,1.23853,1.2493,2
2018-02-02,1.2493,1.2518,1.24088,1.24543,2
2018-02-04,1.24349,1.24664,1.24242,1.24589,2
2018-02-05,1.24592,1.24747,1.23506,1.23563,2
2018-02-06,1.23564,1.24344,1.23137,1.23881,2
2018-02-07,1.23881,1.24059,1.22458,1.22587,1
2018-02-08,1.22587,1.22949,1.22121,1.22537,1
2018-02-09,1.22537,1.22868,1.22055,1.22492,1
2018-02-11,1.22479,1.22967,1.22411,1.2286700000000002,1
2018-02-12,1.2286700000000002,1.23072,1.22349,1.23043,1
2018-02-13,1.23042,1.23922,1.22991,1.23771,1
2018-02-14,1.23774,1.24731,1.2276,1.24564,2
2018-02-15,1.24565,1.2555,1.24545,1.25482,2
2018-02-16,1.25483,1.25544,1.23932,1.24029,2
2018-02-18,1.24013,1.2435,1.24013,1.24156,2
2018-02-19,1.24155,1.2427,1.2369,1.23874,2
2018-02-20,1.23875,1.23964,1.23176,1.23217,2
2018-02-21,1.23217,1.23597,1.22649,1.22728,2
2018-02-22,1.22728,1.23518,1.22597,1.23013,2
2018-02-23,1.23014,1.23209,1.2279799999999998,1.22928,2
2018-02-25,1.22907,1.23187,1.22802,1.23121,2
2018-02-26,1.2312,1.23547,1.22777,1.2324,2
2018-02-27,1.23239,1.23462,1.2215200000000002,1.22241,1
2018-02-28,1.22241,1.22415,1.21834,1.21934,1
2018-03-01,1.21935,1.22879,1.21544,1.22781,1
2018-03-02,1.22781,1.23358,1.2251299999999998,1.23149,1
2018-03-04,1.2332299999999998,1.23636,1.22993,1.23214,1
2018-03-05,1.23213,1.23627,1.2269,1.23469,0
2018-03-06,1.23471,1.24284,1.2328,1.24151,2
2018-03-07,1.24151,1.24447,1.2384700000000002,1.24061,2
2018-03-08,1.2406,1.24458,1.2295,1.23137,0
2018-03-09,1.23136,1.2334200000000002,1.2273,1.23041,1
2018-03-11,1.2311,1.23234,1.23053,1.2322799999999998,0
2018-03-12,1.23227,1.23453,1.2290299999999998,1.23319,0
2018-03-13,1.23321,1.24116,1.23144,1.24043,2
2018-03-14,1.24044,1.24124,1.23471,1.23796,2
2018-03-15,1.23795,1.23829,1.2295,1.23077,0
2018-03-16,1.23076,1.2336,1.22601,1.2287,0
2018-03-18,1.22829,1.22917,1.2265,1.22714,1
2018-03-19,1.22714,1.23586,1.2258,1.23453,2
2018-03-20,1.23452,1.23544,1.22392,1.2263,1
2018-03-21,1.22629,1.2369,1.22514,1.23635,1
2018-03-22,1.23633,1.23881,1.22852,1.23345,1
2018-03-23,1.23344,1.2373,1.23166,1.23509,1
2018-03-25,1.23486,1.23811,1.23486,1.23731,0
2018-03-26,1.23732,1.24614,1.23588,1.24516,2
2018-03-27,1.24515,1.2476200000000002,1.23721,1.24212,2
2018-03-28,1.24211,1.24211,1.23001,1.23277,2
2018-03-29,1.23276,1.2335200000000002,1.22837,1.23129,0
2018-03-30,1.2313,1.23302,1.23049,1.23215,2
2018-04-01,1.23186,1.23281,1.23106,1.23182,0
2018-04-02,1.23181,1.2344700000000002,1.2282,1.23054,0
2018-04-03,1.23054,1.23361,1.22534,1.22824,1
2018-04-04,1.22822,1.23144,1.22568,1.22844,1
2018-04-05,1.22844,1.2285,1.22183,1.22419,1
2018-04-06,1.22421,1.22905,1.2215,1.22793,1
2018-04-08,1.22835,1.22835,1.22654,1.22725,1
2018-04-09,1.22725,1.2329999999999999,1.22601,1.23147,0
2018-04-10,1.23146,1.23771,1.23027,1.23627,0
2018-04-11,1.23627,1.23958,1.2346700000000002,1.23686,0
2018-04-12,1.23685,1.23738,1.22995,1.23298,0
2018-04-13,1.23299,1.23458,1.23069,1.23283,0
2018-04-15,1.23316,1.23425,1.23217,1.23381,2
2018-04-16,1.2338,1.23943,1.23238,1.23812,2
2018-04-17,1.23812,1.24135,1.2336,1.23816,2
2018-04-18,1.23816,1.23969,1.23417,1.23783,2
2018-04-19,1.23784,1.24001,1.2329,1.23412,2
2018-04-20,1.23411,1.23528,1.22497,1.22853,2
2018-04-22,1.22716,1.22877,1.22648,1.22716,2
2018-04-23,1.22715,1.22892,1.21845,1.2213,2
2018-04-24,1.22129,1.2244700000000002,1.2181799999999998,1.22233,2
2018-04-25,1.22233,1.22234,1.21596,1.21774,2
2018-04-26,1.21774,1.22097,1.20962,1.21151,2
2018-04-27,1.2115,1.21326,1.20552,1.21281,2
2018-04-29,1.21225,1.2134,1.21186,1.21246,2
2018-04-30,1.21248,1.21387,1.20642,1.20758,2
2018-05-01,1.20757,1.20768,1.19813,1.20051,2
2018-05-02,1.20051,1.20313,1.1937799999999998,1.19802,2
2018-05-03,1.19803,1.20086,1.19492,1.19927,2
2018-05-04,1.19926,1.19937,1.19102,1.1957,2
2018-05-06,1.19553,1.19776,1.19533,1.19668,2
2018-05-07,1.19669,1.19671,1.18976,1.19151,0
2018-05-08,1.19151,1.19327,1.18379,1.18519,1
2018-05-09,1.18518,1.18967,1.18225,1.18635,1
2018-05-10,1.18629,1.19463,1.18511,1.1917799999999998,2
2018-05-11,1.19177,1.19677,1.18911,1.19412,2
2018-05-13,1.19405,1.19684,1.19385,1.19645,2
2018-05-14,1.19645,1.1996,1.1922,1.19329,2
2018-05-15,1.19329,1.19368,1.18158,1.18331,2
2018-05-16,1.1833,1.18537,1.17635,1.18278,2
2018-05-17,1.18278,1.18349,1.17765,1.18031,2
2018-05-18,1.18031,1.18221,1.17497,1.17684,2
2018-05-20,1.17703,1.17748,1.17441,1.17515,2
2018-05-21,1.17515,1.17972,1.17164,1.17815,2
2018-05-22,1.17815,1.18295,1.175,1.17621,2
2018-05-23,1.17622,1.17682,1.16757,1.17035,2
2018-05-24,1.17035,1.17503,1.16929,1.17091,2
2018-05-25,1.1709,1.17334,1.16454,1.16495,2
2018-05-27,1.16843,1.17186,1.16756,1.1716,2
2018-05-28,1.17157,1.1728299999999998,1.16072,1.16284,2
2018-05-29,1.16283,1.16394,1.151,1.15335,1
2018-05-30,1.15334,1.16759,1.15294,1.1666299999999998,1
2018-05-31,1.16662,1.1724,1.1641,1.16819,1
2018-06-01,1.1682,1.17176,1.16167,1.1657799999999998,1
2018-06-03,1.16579,1.16965,1.1655799999999998,1.16948,1
2018-06-04,1.16948,1.17443,1.16751,1.16905,1
2018-06-05,1.16904,1.17343,1.16524,1.17265,1
2018-06-06,1.17266,1.17995,1.17138,1.17864,0
2018-06-07,1.1786299999999998,1.18397,1.17853,1.17986,2
2018-06-08,1.17985,1.18103,1.1727,1.17667,2
2018-06-10,1.1772200000000002,1.18074,1.17708,1.17928,2
2018-06-11,1.17929,1.18203,1.1741,1.17645,2
2018-06-12,1.17644,1.18088,1.17331,1.17445,2
2018-06-13,1.17445,1.18047,1.17253,1.18014,2
2018-06-14,1.18014,1.18516,1.1555,1.15639,1
2018-06-15,1.15637,1.16268,1.15432,1.1608,0
2018-06-17,1.15865,1.16011,1.1576,1.15904,1
2018-06-18,1.15904,1.16441,1.15652,1.16402,2
2018-06-19,1.16398,1.16401,1.15307,1.15746,1
2018-06-20,1.15747,1.15998,1.15367,1.15639,1
2018-06-21,1.15638,1.16333,1.1508200000000002,1.1613,1
2018-06-22,1.16131,1.16748,1.16086,1.16521,2
2018-06-24,1.16619,1.16726,1.16461,1.16559,2
2018-06-25,1.1655799999999998,1.172,1.16284,1.17094,2
2018-06-26,1.17097,1.17187,1.1634799999999998,1.16594,2
2018-06-27,1.16593,1.16718,1.15405,1.15679,1
2018-06-28,1.15679,1.16498,1.1527,1.16356,1
2018-06-29,1.16355,1.169,1.16128,1.16815,0
2018-07-01,1.1676,1.1689200000000002,1.16516,1.16526,1
2018-07-02,1.16525,1.16573,1.1591,1.1632,1
2018-07-03,1.16319,1.16784,1.16265,1.16646,1
2018-07-04,1.16647,1.16816,1.16304,1.1658,1
2018-07-05,1.16581,1.172,1.16498,1.1687299999999998,0
2018-07-06,1.16872,1.17671,1.16837,1.17449,2
2018-07-08,1.17413,1.17669,1.17398,1.17633,2
2018-07-09,1.17632,1.17906,1.17326,1.1747299999999998,2
2018-07-10,1.17476,1.17547,1.16901,1.17292,2
2018-07-11,1.17291,1.17579,1.1665299999999998,1.16762,0
2018-07-12,1.16762,1.16954,1.16497,1.16615,0
2018-07-13,1.1661700000000002,1.16866,1.16126,1.16828,2
2018-07-15,1.16879,1.16909,1.16755,1.16833,2
2018-07-16,1.16836,1.17251,1.16824,1.17194,2
2018-07-17,1.17194,1.17444,1.16484,1.16514,0
2018-07-18,1.16515,1.1662,1.16019,1.16517,0
2018-07-19,1.16516,1.16784,1.15747,1.1650200000000002,0
2018-07-20,1.1650200000000002,1.17386,1.16329,1.17195,0
2018-07-22,1.17243,1.17498,1.17224,1.17406,2
2018-07-23,1.17406,1.17426,1.16835,1.16866,0
2018-07-24,1.16868,1.17166,1.16543,1.1681700000000002,0
2018-07-25,1.16816,1.17435,1.1664,1.17321,2
2018-07-26,1.17323,1.17427,1.16375,1.1649,0
2018-07-27,1.16489,1.16643,1.16202,1.16526,0
2018-07-29,1.1657,1.16645,1.16499,1.1654,2
2018-07-30,1.1654,1.17185,1.16478,1.17089,2
2018-07-31,1.17088,1.17457,1.16796,1.16796,2
2018-08-01,1.16795,1.16994,1.16505,1.16508,2
2018-08-02,1.16508,1.16538,1.15809,1.15908,2
2018-08-03,1.15908,1.16104,1.15601,1.15656,2
2018-08-05,1.15676,1.157,1.15567,1.15635,2
2018-08-06,1.15635,1.1570200000000002,1.153,1.15553,2
2018-08-07,1.15552,1.16201,1.15514,1.16186,2
2018-08-08,1.16185,1.16281,1.15731,1.16154,2
2018-08-09,1.16153,1.1615799999999998,1.15162,1.15325,2
2018-08-10,1.15324,1.1533,1.13879,1.14105,2
2018-08-12,1.13702,1.14114,1.13677,1.13823,1
2018-08-13,1.13825,1.14325,1.1365,1.14065,2
2018-08-14,1.14066,1.1429200000000002,1.13198,1.13227,1
2018-08-15,1.13227,1.13907,1.13009,1.13871,1
2018-08-16,1.1387,1.14088,1.13473,1.13774,1
2018-08-17,1.13775,1.14446,1.13731,1.1435799999999998,1
2018-08-19,1.14373,1.14399,1.14267,1.14311,1
2018-08-20,1.1431,1.1542,1.13941,1.15247,1
2018-08-21,1.15245,1.1601,1.14918,1.15754,1
2018-08-22,1.15756,1.16228,1.15494,1.15531,1
2018-08-23,1.15532,1.15904,1.15296,1.15552,1
2018-08-24,1.15551,1.16395,1.15519,1.1619700000000002,1
2018-08-26,1.16139,1.16532,1.16138,1.1626299999999998,1
2018-08-27,1.16262,1.1696799999999998,1.15944,1.1674,2
2018-08-28,1.1674,1.17331,1.16624,1.16948,2
2018-08-29,1.16947,1.17133,1.16519,1.17003,2
2018-08-30,1.17002,1.1718,1.16416,1.16635,2
2018-08-31,1.16635,1.169,1.15844,1.15973,0
2018-09-02,1.1595,1.16034,1.15887,1.15986,0
2018-09-03,1.15988,1.16278,1.15907,1.16008,0
2018-09-04,1.1600700000000002,1.16108,1.15299,1.15964,0
2018-09-05,1.15962,1.1659,1.15424,1.16343,2
2018-09-06,1.16343,1.16549,1.16052,1.16238,0
2018-09-07,1.16237,1.1649200000000002,1.15504,1.15511,1
2018-09-09,1.1546299999999998,1.15641,1.15418,1.15439,1
2018-09-10,1.1544,1.16156,1.1526,1.15979,1
2018-09-11,1.1598,1.16437,1.15654,1.15857,1
2018-09-12,1.15858,1.16493,1.15698,1.16373,1
2018-09-13,1.16372,1.17008,1.1609,1.16929,1
2018-09-14,1.16928,1.17215,1.16199,1.16231,1
2018-09-16,1.16228,1.16364,1.16213,1.16357,1
2018-09-17,1.16361,1.17027,1.16177,1.16953,1
2018-09-18,1.16954,1.17243,1.1652,1.16743,1
2018-09-19,1.1674,1.17147,1.165,1.16782,1
2018-09-20,1.16781,1.17855,1.16772,1.1784,2
2018-09-21,1.17841,1.18025,1.17325,1.17465,2
2018-09-23,1.17442,1.17526,1.17372,1.17419,2
2018-09-24,1.1742,1.18148,1.1724,1.17403,2
2018-09-25,1.17402,1.17923,1.17335,1.17662,2
2018-09-26,1.17661,1.17976,1.17259,1.17508,2
2018-09-27,1.17508,1.1752200000000002,1.16331,1.16476,2
2018-09-28,1.16475,1.1651,1.15699,1.16017,2
2018-09-30,1.16165,1.16167,1.15931,1.15961,2
2018-10-01,1.15962,1.16243,1.15631,1.15703,2
2018-10-02,1.1570200000000002,1.15934,1.1505299999999998,1.15798,2
2018-10-03,1.15798,1.15926,1.14642,1.14723,1
2018-10-04,1.14723,1.15424,1.14632,1.1506299999999998,1
2018-10-05,1.1506299999999998,1.1549200000000002,1.14838,1.15216,0
2018-10-07,1.15203,1.15293,1.15107,1.15124,0
2018-10-08,1.15124,1.1515799999999998,1.14599,1.14903,1
2018-10-09,1.14904,1.15153,1.14322,1.1510200000000002,1
2018-10-10,1.15103,1.15721,1.14798,1.15681,2
2018-10-11,1.1568200000000002,1.16089,1.1535,1.16026,2
2018-10-12,1.16026,1.16104,1.15345,1.1557,2
2018-10-14,1.15386,1.15557,1.15386,1.15471,2
2018-10-15,1.15471,1.1606,1.15429,1.15762,2
2018-10-16,1.15761,1.1621,1.15567,1.15608,2
2018-10-17,1.15609,1.15777,1.14941,1.14998,2
2018-10-18,1.1499700000000002,1.15273,1.14494,1.14576,2
2018-10-19,1.14576,1.15343,1.1433,1.15117,2
